13116272.155430 2.982E-25 6.246E-03.04000.000  767.48160.660.000000       X3/2   5       X3/2   0                RR  6.5ee     342010 5 2 2 0 1 0    32.0   28.0
13116272.353690 2.017E-25 6.371E-03.04000.000  824.53090.660.000000       X1/2   5       X1/2   0                RR  5.5ff     342010 5 2 2 0 1 0    28.0   24.0
13116272.472130 2.014E-25 6.371E-03.04000.000  824.81630.660.000000       X1/2   5       X1/2   0                RR  5.5ee     342010 5 2 2 0 1 0    28.0   24.0
13116272.570590 1.330E-54 3.146E-07.04000.00012861.32570.660.000000       X1/2   7       X3/2   1                RQ 23.5fe     232010 5 2 2 0 1 0    96.0   96.0
13116272.825360 7.405E-29 2.035E-05.04000.000 1321.27600.660.000000       X1/2   5       X3/2   0                RQ  8.5fe     332010 5 2 2 0 1 0    36.0   36.0
13116273.179000 2.026E-24 6.760E-03.08600.000  187.75290.660.000000       X1/2   5       X1/2   0                RR  1.5ff     342010 5 2 2 0 1 0    12.0    8.0
13116273.210560 2.029E-24 6.762E-03.08600.000  187.49280.660.000000       X1/2   5       X1/2   0                RR  1.5ee     342010 5 2 2 0 1 0    12.0    8.0
13116274.816940 2.774E-50 1.301E-05.04000.00011510.04700.660.000000       X1/2   8       X3/2   2                RQ 16.5ef     232010 5 2 2 0 1 0    68.0   68.0
13116275.390970 1.416E-41 1.647E-02.04000.000 8854.62160.660.000000       X3/2   7       X3/2   1                PP 17.5ee     242010 5 2 2 0 1 0    68.0   72.0
13116277.586470 1.125E-41 1.651E-02.04000.000 8889.82020.660.000000       X1/2   7       X1/2   1                PP 16.5ee     242010 5 2 2 0 1 0    64.0   68.0
13116280.009670 2.906E-50 1.303E-05.04000.00011500.55980.660.000000       X1/2   8       X3/2   2                RQ 16.5fe     232010 5 2 2 0 1 0    68.0   68.0
13116280.682000 2.330E-41 5.740E-02.04000.000 8877.99260.660.000000       X1/2   8       X1/2   2                PP  9.5ee     342010 5 2 2 0 1 0    36.0   40.0
13116280.819840 1.167E-41 1.652E-02.04000.000 8882.35960.660.000000       X1/2   7       X1/2   1                PP 16.5ff     242010 5 2 2 0 1 0    64.0   68.0
13116281.787520 2.353E-41 5.743E-02.04000.000 8876.05140.660.000000       X1/2   8       X1/2   2                PP  9.5ff     342010 5 2 2 0 1 0    36.0   40.0
13116283.506850 4.034E-24 6.096E-03.08600.000   83.72330.660.000000       X3/2   5       X3/2   0                RR  2.5ee     342010 5 2 2 0 1 0    16.0   12.0
13116283.605950 4.030E-24 6.096E-03.08600.000   83.92460.660.000000       X3/2   5       X3/2   0                RR  2.5ff     342010 5 2 2 0 1 0    16.0   12.0
13116284.141610 5.147E-25 6.637E-03.04000.000  608.19390.660.000000       X1/2   5       X1/2   0                RR  4.5ff     342010 5 2 2 0 1 0    24.0   20.0
13116284.277290 5.147E-25 6.637E-03.04000.000  608.19850.660.000000       X1/2   5       X1/2   0                RR  4.5ee     342010 5 2 2 0 1 0    24.0   20.0
13116284.783380 1.689E-24 6.926E-03.06500.000  289.04440.660.000000       X1/2   5       X1/2   0                RR  2.5ff     342010 5 2 2 0 1 0    16.0   12.0
13116284.876190 1.691E-24 6.925E-03.06500.000  288.77190.660.000000       X1/2   5       X1/2   0                RR  2.5ee     342010 5 2 2 0 1 0    16.0   12.0
13116285.153110 7.999E-25 6.459E-03.04000.000  543.59560.660.000000       X3/2   5       X3/2   0                RR  5.5ee     342010 5 2 2 0 1 0    28.0   24.0
13116285.162860 7.951E-25 6.459E-03.04000.000  544.82930.660.000000       X3/2   5       X3/2   0                RR  5.5ff     342010 5 2 2 0 1 0    28.0   24.0
13116285.860340 4.711E-37 2.377E-06.04000.000 4904.54280.660.000000       X1/2   5       X3/2   0                SR 16.5ee     232010 5 2 2 0 1 0    72.0   68.0
13116288.348870 1.053E-24 6.838E-03.05300.000  429.46250.660.000000       X1/2   5       X1/2   0                RR  3.5ff     342010 5 2 2 0 1 0    20.0   16.0
13116288.476670 1.054E-24 6.839E-03.05300.000  429.27890.660.000000       X1/2   5       X1/2   0                RR  3.5ee     342010 5 2 2 0 1 0    20.0   16.0
13116290.619140 3.032E-24 6.517E-03.06500.000  201.93140.660.000000       X3/2   5       X3/2   0                RR  3.5ee     342010 5 2 2 0 1 0    20.0   16.0
13116290.715160 3.026E-24 6.519E-03.06500.000  202.37960.660.000000       X3/2   5       X3/2   0                RR  3.5ff     342010 5 2 2 0 1 0    20.0   16.0
13116291.250280 1.744E-24 6.578E-03.05300.000  355.12040.660.000000       X3/2   5       X3/2   0                RR  4.5ee     342010 5 2 2 0 1 0    24.0   20.0
13116291.315940 1.737E-24 6.577E-03.05300.000  355.91490.660.000000       X3/2   5       X3/2   0                RR  4.5ff     342010 5 2 2 0 1 0    24.0   20.0
13116291.475250 1.398E-46 9.752E-06.04000.000 9641.20610.660.000000       X3/2   8       X1/2   2                QR 11.5ee     332010 5 2 2 0 1 0    52.0   48.0
13116291.826960 2.044E-45 2.849E-06.04000.000 8944.42970.660.000000       X3/2   6       X1/2   0                PQ 21.5fe     232010 5 2 2 0 1 0    88.0   88.0
13116293.945890 2.178E-45 2.851E-06.04000.000 8931.40520.660.000000       X3/2   6       X1/2   0                PQ 21.5ef     232010 5 2 2 0 1 0    88.0   88.0
13116295.763230 7.431E-26 2.249E-04.08600.000   83.72330.660.000000       X1/2   5       X3/2   0                QP  2.5ee     332010 5 2 2 0 1 0     8.0   12.0
13116295.766580 7.424E-26 2.249E-04.08600.000   83.92460.660.000000       X1/2   5       X3/2   0                QP  2.5ff     332010 5 2 2 0 1 0     8.0   12.0
13116298.136480 1.421E-46 9.769E-06.04000.000 9638.03670.660.000000       X3/2   8       X1/2   2                QR 11.5ff     332010 5 2 2 0 1 0    52.0   48.0
13116302.578250 3.377E-28 2.533E-05.04000.000 1029.11840.660.000000       X1/2   5       X3/2   0                RQ  7.5ef     332010 5 2 2 0 1 0    32.0   32.0
13116304.211650 3.416E-28 2.533E-05.04000.000 1026.75520.660.000000       X1/2   5       X3/2   0                RQ  7.5fe     332010 5 2 2 0 1 0    32.0   32.0
13116310.686760 2.069E-42 2.638E-03.04000.000 8925.56990.660.000000       X3/2   6       X3/2   0                PP 22.5ff     232010 5 2 2 0 1 0    88.0   92.0
13116315.848810 1.805E-42 2.644E-03.04000.000 8944.42970.660.000000       X1/2   6       X1/2   0                PP 21.5ee     232010 5 2 2 0 1 0    84.0   88.0
13116317.535690 2.257E-42 2.642E-03.04000.000 8907.81540.660.000000       X3/2   6       X3/2   0                PP 22.5ee     232010 5 2 2 0 1 0    88.0   92.0
13116320.968460 1.923E-42 2.645E-03.04000.000 8931.40520.660.000000       X1/2   6       X1/2   0                PP 21.5ff     232010 5 2 2 0 1 0    84.0   88.0
13116324.847150 1.274E-44 7.587E-04.04000.000 9607.83420.660.000000       X3/2   8       X3/2   2                QQ 12.5ef     242010 5 2 2 0 1 0    52.0   52.0
13116328.048130 1.297E-27 3.153E-05.04000.000  769.24030.660.000000       X1/2   5       X3/2   0                RQ  6.5ef     332010 5 2 2 0 1 0    28.0   28.0
13116329.402990 1.308E-27 3.153E-05.04000.000  767.48160.660.000000       X1/2   5       X3/2   0                RQ  6.5fe     332010 5 2 2 0 1 0    28.0   28.0
13116330.523300 8.376E-26 3.390E-04.09500.000    0.00000.660.000000       X1/2   5       X3/2   0                QP  1.5ee     332010 5 2 2 0 1 0     4.0    8.0
13116330.587750 8.374E-26 3.390E-04.09500.000    0.05560.660.000000       X1/2   5       X3/2   0                QP  1.5ff     332010 5 2 2 0 1 0     4.0    8.0
13116332.183110 7.185E-36 2.622E-06.04000.000 4351.25760.660.000000       X1/2   5       X3/2   0                SR 15.5ff     232010 5 2 2 0 1 0    68.0   64.0
13116333.524700 5.117E-45 3.887E-04.04000.000 9641.20610.660.000000       X1/2   8       X1/2   2                QQ 11.5fe     342010 5 2 2 0 1 0    48.0   48.0
13116333.953780 6.331E-43 3.081E-04.04000.000 8543.00190.660.000000       X3/2   8       X1/2   2                PQ  8.5ef     332010 5 2 2 0 1 0    36.0   36.0
13116334.072880 1.311E-44 7.602E-04.04000.000 9602.10030.660.000000       X3/2   8       X3/2   2                QQ 12.5fe     242010 5 2 2 0 1 0    52.0   52.0
13116334.165780 6.288E-43 3.082E-04.04000.000 8544.41430.660.000000       X3/2   8       X1/2   2                PQ  8.5fe     332010 5 2 2 0 1 0    36.0   36.0
13116338.637950 5.198E-45 3.891E-04.04000.000 9638.03670.660.000000       X1/2   8       X1/2   2                QQ 11.5ef     342010 5 2 2 0 1 0    48.0   48.0
13116347.395410 7.531E-36 2.630E-06.04000.000 4341.77830.660.000000       X1/2   5       X3/2   0                SR 15.5ee     232010 5 2 2 0 1 0    68.0   64.0
13116347.646490 4.100E-27 3.916E-05.04000.000  544.82930.660.000000       X1/2   5       X3/2   0                RQ  5.5ef     332010 5 2 2 0 1 0    24.0   24.0
13116348.739910 4.125E-27 3.917E-05.04000.000  543.59560.660.000000       X1/2   5       X3/2   0                RQ  5.5fe     332010 5 2 2 0 1 0    24.0   24.0
13116358.030890 9.766E-42 4.541E-04.04000.000 7975.89340.660.000000       X3/2   8       X1/2   2                OP  6.5ee     332010 5 2 2 0 1 0    24.0   28.0
13116359.202710 9.793E-42 4.542E-04.04000.000 7975.34550.660.000000       X3/2   8       X1/2   2                OP  6.5ff     332010 5 2 2 0 1 0    24.0   28.0
13116359.211630 3.862E-46 1.463E-02.04000.00010990.26740.660.000000       X3/2   8       X3/2   2                RR 15.5ff     242010 5 2 2 0 1 0    68.0   64.0
13116361.840670 1.053E-26 4.826E-05.05300.000  355.91490.660.000000       X1/2   5       X3/2   0                RQ  4.5ef     332010 5 2 2 0 1 0    20.0   20.0
13116361.999360 4.026E-46 1.464E-02.04000.00010981.77130.660.000000       X3/2   8       X3/2   2                RR 15.5ee     242010 5 2 2 0 1 0    68.0   64.0
13116362.690970 1.057E-26 4.826E-05.05300.000  355.12040.660.000000       X1/2   5       X3/2   0                RQ  4.5fe     332010 5 2 2 0 1 0    20.0   20.0
13116362.754720 6.572E-41 4.559E-05.04000.000 7269.69050.660.000000       X3/2   7       X1/2   1                OP 13.5ee     232010 5 2 2 0 1 0    52.0   56.0
13116363.836870 3.201E-46 1.475E-02.04000.00011017.85760.660.000000       X1/2   8       X1/2   2                RR 14.5ee     242010 5 2 2 0 1 0    64.0   60.0
13116363.837280 1.292E-48 5.975E-07.04000.00010117.15830.660.000000       X3/2   7       X1/2   1                QR 18.5ee     232010 5 2 2 0 1 0    80.0   76.0
13116365.417320 3.286E-46 1.475E-02.04000.00011012.48360.660.000000       X1/2   8       X1/2   2                RR 14.5ff     242010 5 2 2 0 1 0    64.0   60.0
13116366.896600 3.785E-45 2.455E-04.04000.000 9607.83420.660.000000       X1/2   8       X3/2   2                QP 12.5ff     232010 5 2 2 0 1 0    48.0   52.0
13116371.268490 2.149E-26 5.844E-05.06500.000  202.37960.660.000000       X1/2   5       X3/2   0                RQ  3.5ef     332010 5 2 2 0 1 0    16.0   16.0
13116371.550800 6.734E-41 4.567E-05.04000.000 7264.81220.660.000000       X3/2   7       X1/2   1                OP 13.5ff     232010 5 2 2 0 1 0    52.0   56.0
13116371.896380 2.153E-26 5.843E-05.06500.000  201.93140.660.000000       X1/2   5       X3/2   0                RQ  3.5fe     332010 5 2 2 0 1 0    16.0   16.0
13116374.574350 3.894E-45 2.458E-04.04000.000 9602.10030.660.000000       X1/2   8       X3/2   2                QP 12.5ee     232010 5 2 2 0 1 0    48.0   52.0
13116376.612080 1.397E-40 5.599E-02.04000.000 8501.96800.660.000000       X3/2   8       X3/2   2                PP  9.5ff     342010 5 2 2 0 1 0    36.0   40.0
13116376.778760 3.323E-26 6.779E-05.08600.000   83.92460.660.000000       X1/2   5       X3/2   0                RQ  2.5ef     332010 5 2 2 0 1 0    12.0   12.0
13116377.208600 3.326E-26 6.779E-05.08600.000   83.72330.660.000000       X1/2   5       X3/2   0                RQ  2.5fe     332010 5 2 2 0 1 0    12.0   12.0
13116378.368380 1.420E-40 5.599E-02.04000.000 8498.58730.660.000000       X3/2   8       X3/2   2                PP  9.5ee     342010 5 2 2 0 1 0    36.0   40.0
13116379.430930 3.402E-26 6.927E-05.09500.000    0.05560.660.000000       X1/2   5       X3/2   0                RQ  1.5ef     332010 5 2 2 0 1 0     8.0    8.0
13116379.691180 3.403E-26 6.928E-05.09500.000    0.00000.660.000000       X1/2   5       X3/2   0                RQ  1.5fe     332010 5 2 2 0 1 0     8.0    8.0
13116380.570000 7.233E-41 3.920E-06.04000.000 6811.69410.660.000000       X3/2   6       X1/2   0                OP 18.5ee     232010 5 2 2 0 1 0    72.0   76.0
13116381.642300 1.354E-48 5.997E-07.04000.00010107.81570.660.000000       X3/2   7       X1/2   1                QR 18.5ff     232010 5 2 2 0 1 0    80.0   76.0
13116385.760580 1.961E-46 8.174E-05.04000.00010095.23500.660.000000       X3/2   7       X3/2   1                QQ 19.5ef     242010 5 2 2 0 1 0    80.0   80.0
13116387.730410 9.850E-35 2.895E-06.04000.000 3819.11970.660.000000       X1/2   5       X3/2   0                SR 14.5ff     232010 5 2 2 0 1 0    64.0   60.0
13116389.478400 1.022E-40 5.673E-02.04000.000 8544.41430.660.000000       X1/2   8       X1/2   2                PP  8.5ee     342010 5 2 2 0 1 0    32.0   36.0
13116390.348930 1.029E-40 5.673E-02.04000.000 8543.00190.660.000000       X1/2   8       X1/2   2                PP  8.5ff     342010 5 2 2 0 1 0    32.0   36.0
13116390.449560 8.653E-46 9.589E-06.04000.000 9243.76670.660.000000       X3/2   8       X1/2   2                QR 10.5ee     332010 5 2 2 0 1 0    48.0   44.0
13116391.427070 4.038E-49 1.632E-05.04000.00010990.26740.660.000000       X1/2   8       X3/2   2                RQ 15.5ef     232010 5 2 2 0 1 0    64.0   64.0
13116393.353530 1.122E-46 5.482E-05.04000.00010117.15830.660.000000       X1/2   7       X1/2   1                QQ 18.5fe     242010 5 2 2 0 1 0    76.0   76.0
13116395.958980 8.763E-46 9.599E-06.04000.000 9241.23840.660.000000       X3/2   8       X1/2   2                QR 10.5ff     332010 5 2 2 0 1 0    48.0   44.0
13116396.129620 4.210E-49 1.634E-05.04000.00010981.77130.660.000000       X1/2   8       X3/2   2                RQ 15.5fe     232010 5 2 2 0 1 0    64.0   64.0
13116398.305990 7.597E-41 3.933E-06.04000.000 6801.82010.660.000000       X3/2   6       X1/2   0                OP 18.5ff     232010 5 2 2 0 1 0    72.0   76.0
13116401.183580 1.027E-34 2.902E-06.04000.000 3810.71000.660.000000       X1/2   5       X3/2   0                SR 14.5ee     232010 5 2 2 0 1 0    64.0   60.0
13116407.575600 2.095E-46 8.206E-05.04000.00010081.88240.660.000000       X3/2   7       X3/2   1                QQ 19.5fe     242010 5 2 2 0 1 0    80.0   80.0
13116407.968040 3.481E-43 3.247E-05.04000.000 8319.62180.660.000000       X3/2   7       X1/2   1                PQ 15.5fe     232010 5 2 2 0 1 0    64.0   64.0
13116408.664270 1.176E-46 5.501E-05.04000.00010107.81570.660.000000       X1/2   7       X1/2   1                QQ 18.5ef     242010 5 2 2 0 1 0    76.0   76.0
13116408.741700 3.594E-43 3.247E-05.04000.000 8313.05870.660.000000       X3/2   7       X1/2   1                PQ 15.5ef     232010 5 2 2 0 1 0    64.0   64.0
13116415.276830 6.927E-47 3.050E-05.04000.00010095.23500.660.000000       X1/2   7       X3/2   1                QP 19.5ff     232010 5 2 2 0 1 0    76.0   80.0
13116415.592650 1.531E-49 1.131E-03.04000.00012144.64130.660.000000       X3/2   7       X3/2   1                RR 22.5ff     232010 5 2 2 0 1 0    96.0   92.0
13116419.643830 1.346E-49 1.141E-03.04000.00012164.07710.660.000000       X1/2   7       X1/2   1                RR 21.5ee     232010 5 2 2 0 1 0    92.0   88.0
13116421.318170 1.662E-49 1.133E-03.04000.00012127.83480.660.000000       X3/2   7       X3/2   1                RR 22.5ee     232010 5 2 2 0 1 0    96.0   92.0
13116423.629910 1.429E-49 1.142E-03.04000.00012151.76460.660.000000       X1/2   7       X1/2   1                RR 21.5ff     232010 5 2 2 0 1 0    92.0   88.0
13116426.372260 9.675E-44 9.044E-04.04000.000 9207.84400.660.000000       X3/2   8       X3/2   2                QQ 11.5ef     342010 5 2 2 0 1 0    48.0   48.0
13116429.201010 2.829E-42 3.639E-04.04000.000 8242.59940.660.000000       X3/2   8       X1/2   2                PQ  7.5ef     332010 5 2 2 0 1 0    32.0   32.0
13116429.499960 2.816E-42 3.639E-04.04000.000 8243.54580.660.000000       X3/2   8       X1/2   2                PQ  7.5fe     332010 5 2 2 0 1 0    32.0   32.0
13116433.322740 1.973E-40 1.632E-02.04000.000 8294.26710.660.000000       X3/2   7       X3/2   1                PP 16.5ff     242010 5 2 2 0 1 0    64.0   68.0
13116434.251680 9.913E-44 9.057E-04.04000.000 9202.94570.660.000000       X3/2   8       X3/2   2                QQ 11.5fe     342010 5 2 2 0 1 0    48.0   48.0
13116434.597570 7.400E-47 3.061E-05.04000.00010081.88240.660.000000       X1/2   7       X3/2   1                QP 19.5ee     232010 5 2 2 0 1 0    76.0   80.0
13116435.279140 3.618E-44 4.398E-04.04000.000 9243.76670.660.000000       X1/2   8       X1/2   2                QQ 10.5fe     342010 5 2 2 0 1 0    44.0   44.0
13116435.535080 1.141E-33 3.169E-06.04000.000 3319.33430.660.000000       X1/2   5       X3/2   0                SR 13.5ff     332010 5 2 2 0 1 0    60.0   56.0
13116437.573400 2.072E-40 1.633E-02.04000.000 8284.22700.660.000000       X3/2   7       X3/2   1                PP 16.5ee     242010 5 2 2 0 1 0    64.0   68.0
13116439.079630 6.218E-53 4.809E-07.04000.00012144.64130.660.000000       X1/2   7       X3/2   1                RQ 22.5ef     232010 5 2 2 0 1 0    92.0   92.0
13116439.348350 3.664E-44 4.402E-04.04000.000 9241.23840.660.000000       X1/2   8       X1/2   2                QQ 10.5ef     342010 5 2 2 0 1 0    44.0   44.0
13116440.567940 1.639E-40 1.637E-02.04000.000 8319.62180.660.000000       X1/2   7       X1/2   1                PP 15.5ee     242010 5 2 2 0 1 0    60.0   64.0
13116443.457230 1.693E-40 1.639E-02.04000.000 8313.05870.660.000000       X1/2   7       X1/2   1                PP 15.5ff     242010 5 2 2 0 1 0    60.0   64.0
13116447.295420 1.184E-33 3.178E-06.04000.000 3311.95160.660.000000       X1/2   5       X3/2   0                SR 13.5ee     332010 5 2 2 0 1 0    60.0   56.0
13116447.559710 6.751E-53 4.816E-07.04000.00012127.83480.660.000000       X1/2   7       X3/2   1                RQ 22.5fe     232010 5 2 2 0 1 0    92.0   92.0
13116459.493070 2.753E-41 4.989E-04.04000.000 7741.96890.660.000000       X3/2   8       X1/2   2                OP  5.5ee     332010 5 2 2 0 1 0    20.0   24.0
13116460.105550 2.756E-41 4.989E-04.04000.000 7741.74660.660.000000       X3/2   8       X1/2   2                OP  5.5ff     332010 5 2 2 0 1 0    20.0   24.0
13116460.703360 5.467E-28 7.493E-07.09500.000    0.00000.660.000000       X1/2   5       X3/2   0                SR  1.5ee     332010 5 2 2 0 1 0    12.0    8.0
13116460.876300 5.466E-28 7.494E-07.09500.000    0.05560.660.000000       X1/2   5       X3/2   0                SR  1.5ff     332010 5 2 2 0 1 0    12.0    8.0
13116465.120020 4.285E-45 1.609E-02.04000.00010499.58110.660.000000       X3/2   8       X3/2   2                RR 14.5ff     242010 5 2 2 0 1 0    64.0   60.0
13116467.520030 4.445E-45 1.610E-02.04000.00010492.04390.660.000000       X3/2   8       X3/2   2                RR 14.5ee     242010 5 2 2 0 1 0    64.0   60.0
13116469.758470 3.509E-45 1.621E-02.04000.00010528.84410.660.000000       X1/2   8       X1/2   2                RR 13.5ee     242010 5 2 2 0 1 0    60.0   56.0
13116471.051150 3.589E-45 1.622E-02.04000.00010524.24760.660.000000       X1/2   8       X1/2   2                RR 13.5ff     242010 5 2 2 0 1 0    60.0   56.0
13116471.201840 2.693E-44 2.761E-04.04000.000 9207.84400.660.000000       X1/2   8       X3/2   2                QP 11.5ff     332010 5 2 2 0 1 0    44.0   48.0
13116475.668870 1.110E-32 3.432E-06.04000.000 2852.47920.660.000000       X1/2   5       X3/2   0                SR 12.5ff     332010 5 2 2 0 1 0    56.0   52.0
13116476.181560 5.315E-40 5.505E-02.04000.000 8196.86420.660.000000       X3/2   8       X3/2   2                PP  8.5ff     342010 5 2 2 0 1 0    32.0   36.0
13116477.641050 2.759E-44 2.764E-04.04000.000 9202.94570.660.000000       X1/2   8       X3/2   2                QP 11.5ee     332010 5 2 2 0 1 0    44.0   48.0
13116477.643610 5.386E-40 5.507E-02.04000.000 8194.15680.660.000000       X3/2   8       X3/2   2                PP  8.5ee     342010 5 2 2 0 1 0    32.0   36.0
13116480.508180 4.289E-45 8.859E-06.04000.000 8877.99260.660.000000       X3/2   8       X1/2   2                QR  9.5ee     332010 5 2 2 0 1 0    44.0   40.0
13116480.665890 2.487E-48 6.256E-06.04000.00010500.17110.660.000000       X1/2   6       X1/2   0                QQ 23.5fe     232010 5 2 2 0 1 0    96.0   96.0
13116484.946090 4.330E-45 8.864E-06.04000.000 8876.05140.660.000000       X3/2   8       X1/2   2                QR  9.5ff     332010 5 2 2 0 1 0    44.0   40.0
13116485.811370 1.146E-32 3.439E-06.04000.000 2846.07640.660.000000       X1/2   5       X3/2   0                SR 12.5ee     332010 5 2 2 0 1 0    56.0   52.0
13116489.903180 2.606E-30 4.043E-09.08600.000   83.92460.660.000000       X1/2   5       X3/2   0                SR  2.5ff     332010 5 2 2 0 1 0    16.0   12.0
13116489.924790 2.609E-30 4.043E-09.08600.000   83.72330.660.000000       X1/2   5       X3/2   0                SR  2.5ee     332010 5 2 2 0 1 0    16.0   12.0
13116490.339890 3.766E-40 5.603E-02.04000.000 8243.54580.660.000000       X1/2   8       X1/2   2                PP  7.5ee     342010 5 2 2 0 1 0    28.0   32.0
13116490.358880 7.495E-44 3.095E-06.04000.000 8205.87770.660.000000       X3/2   6       X1/2   0                PQ 20.5fe     232010 5 2 2 0 1 0    84.0   84.0
13116490.993260 3.783E-40 5.603E-02.04000.000 8242.59940.660.000000       X1/2   8       X1/2   2                PP  7.5ff     342010 5 2 2 0 1 0    28.0   32.0
13116492.172690 7.945E-44 3.096E-06.04000.000 8193.91890.660.000000       X3/2   6       X1/2   0                PQ 20.5ef     232010 5 2 2 0 1 0    84.0   84.0
13116498.259490 1.360E-48 3.147E-06.04000.00010482.57750.660.000000       X1/2   6       X3/2   0                QP 24.5ff     232010 5 2 2 0 1 0    96.0  100.0
13116499.021470 5.062E-48 2.036E-05.04000.00010499.58110.660.000000       X1/2   8       X3/2   2                RQ 14.5ef     232010 5 2 2 0 1 0    60.0   60.0
13116503.254850 5.253E-48 2.038E-05.04000.00010492.04390.660.000000       X1/2   8       X3/2   2                RQ 14.5fe     232010 5 2 2 0 1 0    60.0   60.0
13116505.743470 2.682E-48 6.286E-06.04000.00010484.99330.660.000000       X1/2   6       X1/2   0                QQ 23.5ef     232010 5 2 2 0 1 0    96.0   96.0
13116508.216920 9.107E-32 3.704E-06.04000.000 2419.08850.660.000000       X1/2   5       X3/2   0                SR 11.5ff     332010 5 2 2 0 1 0    52.0   48.0
13116509.948780 6.971E-41 2.623E-03.04000.000 8186.28780.660.000000       X3/2   6       X3/2   0                PP 21.5ff     232010 5 2 2 0 1 0    84.0   88.0
13116515.294160 6.045E-41 2.629E-03.04000.000 8205.87770.660.000000       X1/2   6       X1/2   0                PP 20.5ee     232010 5 2 2 0 1 0    80.0   84.0
13116515.388140 1.069E-41 4.332E-04.04000.000 7975.34550.660.000000       X3/2   8       X1/2   2                PQ  6.5ef     332010 5 2 2 0 1 0    28.0   28.0
13116515.431770 2.338E-28 5.176E-07.06500.000  202.37960.660.000000       X1/2   5       X3/2   0                SR  3.5ff     332010 5 2 2 0 1 0    20.0   16.0
13116515.750610 1.066E-41 4.331E-04.04000.000 7975.89340.660.000000       X3/2   8       X1/2   2                PQ  6.5fe     332010 5 2 2 0 1 0    28.0   28.0
13116515.824170 2.344E-28 5.179E-07.06500.000  201.93140.660.000000       X1/2   5       X3/2   0                SR  3.5ee     332010 5 2 2 0 1 0    20.0   16.0
13116516.326390 7.557E-41 2.627E-03.04000.000 8169.76520.660.000000       X3/2   6       X3/2   0                PP 21.5ee     232010 5 2 2 0 1 0    84.0   88.0
13116516.825050 9.357E-32 3.709E-06.04000.000 2413.61420.660.000000       X1/2   5       X3/2   0                SR 11.5ee     332010 5 2 2 0 1 0    52.0   48.0
13116519.418380 6.387E-43 1.097E-03.04000.000 8839.08240.660.000000       X3/2   8       X3/2   2                QQ 10.5ef     342010 5 2 2 0 1 0    44.0   44.0
13116520.017780 6.409E-41 2.631E-03.04000.000 8193.91890.660.000000       X1/2   6       X1/2   0                PP 20.5ff     232010 5 2 2 0 1 0    80.0   84.0
13116521.066290 3.083E-47 7.230E-07.04000.000 9489.24380.660.000000       X3/2   7       X1/2   1                QR 17.5ee     232010 5 2 2 0 1 0    76.0   72.0
13116524.984100 6.765E-40 5.068E-05.04000.000 6791.27800.660.000000       X3/2   7       X1/2   1                OP 12.5ee     332010 5 2 2 0 1 0    48.0   52.0
13116526.027490 6.519E-43 1.098E-03.04000.000 8834.97000.660.000000       X3/2   8       X3/2   2                QQ 10.5fe     342010 5 2 2 0 1 0    44.0   44.0
13116528.381270 1.503E-48 3.164E-06.04000.00010462.35550.660.000000       X1/2   6       X3/2   0                QP 24.5ee     232010 5 2 2 0 1 0    96.0  100.0
13116528.579460 2.203E-43 5.035E-04.04000.000 8877.99260.660.000000       X1/2   8       X1/2   2                QQ  9.5fe     342010 5 2 2 0 1 0    40.0   40.0
13116531.690780 2.224E-43 5.037E-04.04000.000 8876.05140.660.000000       X1/2   8       X1/2   2                QQ  9.5ef     342010 5 2 2 0 1 0    40.0   40.0
13116532.426590 6.904E-40 5.074E-05.04000.000 6787.17810.660.000000       X3/2   7       X1/2   1                OP 12.5ff     332010 5 2 2 0 1 0    48.0   52.0
13116533.281150 6.190E-31 3.925E-06.04000.000 2019.64990.660.000000       X1/2   5       X3/2   0                SR 10.5ff     332010 5 2 2 0 1 0    48.0   44.0
13116536.420610 4.264E-28 1.664E-06.05300.000  355.91490.660.000000       X1/2   5       X3/2   0                SR  4.5ff     332010 5 2 2 0 1 0    24.0   20.0
13116537.243300 3.214E-47 7.250E-07.04000.000 9480.85520.660.000000       X3/2   7       X1/2   1                QR 17.5ff     232010 5 2 2 0 1 0    76.0   72.0
13116537.355390 4.281E-28 1.664E-06.05300.000  355.12040.660.000000       X1/2   5       X3/2   0                SR  4.5ee     332010 5 2 2 0 1 0    24.0   20.0
13116540.446970 6.332E-31 3.930E-06.04000.000 2015.04820.660.000000       X1/2   5       X3/2   0                SR 10.5ee     332010 5 2 2 0 1 0    48.0   44.0
13116544.007490 4.276E-45 8.994E-05.04000.000 9466.30260.660.000000       X3/2   7       X3/2   1                QQ 18.5ef     242010 5 2 2 0 1 0    76.0   76.0
13116550.986370 3.465E-30 4.073E-06.04000.000 1654.59980.660.000000       X1/2   5       X3/2   0                SR  9.5ff     332010 5 2 2 0 1 0    44.0   40.0
13116551.044560 6.025E-41 5.229E-04.04000.000 7542.30760.660.000000       X3/2   8       X1/2   2                OP  4.5ee     332010 5 2 2 0 1 0    16.0   20.0
13116551.232510 6.024E-41 5.229E-04.04000.000 7542.33210.660.000000       X3/2   8       X1/2   2                OP  4.5ff     332010 5 2 2 0 1 0    16.0   20.0
13116551.657860 2.370E-45 5.888E-05.04000.000 9489.24380.660.000000       X1/2   7       X1/2   1                QQ 17.5fe     242010 5 2 2 0 1 0    72.0   72.0
